genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
C12orf57	0,60011089680855	1,41367005836383e-107	3,87797970410365e-103	0,948	0,596	3	All	0,75
PRMT2	0,581681290135655	1,36025410320079e-105	3,73144905590041e-101	0,855	0,531	3	All	0,75
STK17A	0,579623879269089	1,15138371096158e-103	3,15847579590982e-99	0,814	0,46	3	All	0,75
IFITM1	0,595999537767667	4,55753742423927e-103	1,25022366621732e-98	0,996	0,614	3	All	0,75
HSPA8	0,508001017002024	6,07783361001342e-89	1,66727131589888e-84	0,993	0,872	3	All	0,75
SELL	0,558413162781798	2,64315978023671e-88	7,25071590914535e-84	0,98	0,742	3	All	0,75
ATM	0,513100238726544	5,05216931691241e-73	1,38591108701541e-68	0,765	0,482	3	All	0,75
MS4A1	3,58999041951945	0	0	0,973	0,005	4	All	0,75
CD79A	3,4658929947853	0	0	0,984	0,037	4	All	0,75
CD74	3,39065796224719	0	0	1	0,878	4	All	0,75
IGHM	2,88688271399154	0	0	0,904	0,011	4	All	0,75
HLA-DRA	2,8658206316982	0	0	0,992	0,343	4	All	0,75
TCL1A	2,74956737845397	0	0	0,751	0,005	4	All	0,75
BANK1	2,34779837593876	0	0	0,912	0,01	4	All	0,75
HLA-DRB5	2,34079750491209	0	0	0,988	0,269	4	All	0,75
LINC00926	2,28304196950973	0	0	0,912	0,006	4	All	0,75
CD79B	2,22988073655717	0	0	0,95	0,073	4	All	0,75
CD37	2,08526644157536	0	0	0,992	0,938	4	All	0,75
HLA-DPA1	2,03478632141817	0	0	0,985	0,356	4	All	0,75
FCER2	1,98367258285545	0	0	0,798	0,003	4	All	0,75
HLA-DQB1	1,96293429869046	0	0	0,931	0,108	4	All	0,75
HLA-DPB1	1,85853069542976	0	0	0,978	0,316	4	All	0,75
HVCN1	1,79602807377278	0	0	0,879	0,137	4	All	0,75
NIBAN3	1,78979859976196	0	0	0,835	0,024	4	All	0,75
HLA-DQA2	1,75049535524163	0	0	0,876	0,049	4	All	0,75
RALGPS2	1,66680380341027	0	0	0,822	0,054	4	All	0,75
MEF2C	1,5418340694066	0	0	0,866	0,209	4	All	0,75
AFF3	1,49734076670575	0	0	0,783	0,067	4	All	0,75
HLA-DMA	1,44951536648311	0	0	0,92	0,21	4	All	0,75
HLA-DRB1	1,39964724112566	0	0	0,948	0,275	4	All	0,75
SNX2	1,22637118673729	0	0	0,872	0,325	4	All	0,75
HLA-DMB	1,14346967361643	0	0	0,782	0,156	4	All	0,75
FCMR	1,25952393216779	9,61200738541083e-245	2,6367658659659e-240	0,934	0,501	4	All	0,75
CD52	0,886916639309248	2,92497226028488e-222	8,02378390441347e-218	0,988	0,941	4	All	0,75
PRKCB	0,968603242058656	1,00931039229684e-201	2,7687402681487e-197	0,829	0,394	4	All	0,75
EZR	0,938769177700146	7,10677193199524e-176	1,94952967638493e-171	0,836	0,44	4	All	0,75
LTB	0,964933941556052	4,7342133002957e-166	1,29868939253712e-161	0,969	0,694	4	All	0,75
RPL18A	0,605086977048877	3,30946902158506e-165	9,07853542001213e-161	1	0,999	4	All	0,75
POLD4	0,851498995278948	1,91368994248978e-159	5,24963425023797e-155	0,773	0,397	4	All	0,75
LAPTM5	0,7579569049244	3,82233780674589e-154	1,04854370714653e-149	0,984	0,964	4	All	0,75
SYNGR2	0,843310305728743	7,27994321072828e-153	1,99703402156698e-148	0,785	0,422	4	All	0,75
SNX3	0,787322768370687	1,45998151493168e-146	4,00502129176057e-142	0,862	0,563	4	All	0,75
MT-ND4L	0,669877722403362	2,34149072934953e-144	6,42317736875163e-140	1	0,964	4	All	0,75
SP100	0,796342735349322	4,84959203595821e-138	1,33034008730406e-133	0,809	0,477	4	All	0,75
MT-CO1	0,505758154338793	2,99840843016073e-137	8,22523400561691e-133	1	1	4	All	0,75
MT-RNR2	0,552366729440987	6,39432990463633e-117	1,75409257943984e-112	1	1	4	All	0,75
ISG20	0,685942841903422	8,5390440898315e-110	2,34243057472258e-105	0,759	0,417	4	All	0,75
CD81	0,616610582154597	1,14422874171808e-109	3,13884828428103e-105	0,812	0,471	4	All	0,75
RPS5	0,582222179716617	2,92605172756826e-104	8,02674509906525e-100	1	0,985	4	All	0,75
PTPN6	0,676121618801684	1,23357187091387e-86	3,38393435629092e-82	0,847	0,617	4	All	0,75
ZFP36L1	0,701857895357223	2,23009541008345e-84	6,11759772894092e-80	0,896	0,747	4	All	0,75
SEC62	0,577102924945294	3,82861982463459e-79	1,05026699029376e-74	0,803	0,571	4	All	0,75
RPSA	0,511428287865505	4,77138459232687e-79	1,30888622136711e-74	0,999	0,956	4	All	0,75
BTG1	0,505727317973989	5,54384733159474e-71	1,52078820000307e-66	0,964	0,934	4	All	0,75
SELL	0,55028111330173	1,31771855163862e-69	3,61476553085505e-65	0,948	0,747	4	All	0,75
SMAP2	0,539969347847701	1,78398103298153e-65	4,89381676967493e-61	0,884	0,731	4	All	0,75
CD53	0,501778921048198	7,59423706421377e-63	2,08325111145512e-58	0,827	0,645	4	All	0,75
TAGLN2	0,507610622293956	7,6703679400186e-62	2,1041353333059e-57	0,933	0,808	4	All	0,75
CCL5	2,92597711003794	0	0	0,932	0,072	5	All	0,75
NKG7	1,78591183396337	0	0	0,88	0,088	5	All	0,75
CTSW	1,58431943073049	0	0	0,957	0,263	5	All	0,75
CST7	1,45892774575261	0	0	0,786	0,068	5	All	0,75
IL32	1,52448585540262	5,67426369560843e-241	1,5565640169793e-236	0,997	0,589	5	All	0,75
B2M	0,82524283420822	6,93468861734219e-209	1,90232378150931e-204	1	1	5	All	0,75
GZMM	0,831537678160232	9,35656059194846e-139	2,5666917015833e-134	0,768	0,305	5	All	0,75
CD81	0,869065658378941	4,98799274476366e-129	1,36830616974357e-124	0,856	0,478	5	All	0,75
ARL4C	0,91315036780862	9,53941282439076e-126	2,61685172598687e-121	0,86	0,458	5	All	0,75
IL7R	1,25085950520057	1,16621990868406e-124	3,19917445350211e-120	0,893	0,52	5	All	0,75
HCST	0,859114345400643	7,87561193059774e-119	2,16043786480157e-114	0,945	0,707	5	All	0,75
CALM1	0,694231477048648	1,72395301496214e-108	4,72914791064415e-104	0,995	0,935	5	All	0,75
CD3E	0,810816868791678	1,1313864751662e-102	3,10361937867591e-98	0,988	0,559	5	All	0,75
HLA-C	0,586299476801865	3,67824398778312e-99	1,00901589072867e-94	1	0,983	5	All	0,75
CD3D	0,724602256041045	3,60805170567964e-95	9,89760743902039e-91	0,925	0,486	5	All	0,75
PAXX	0,703144967910025	1,22756935844189e-91	3,3674682640778e-87	0,806	0,471	5	All	0,75
MYL12A	0,551064978247367	1,9587377336075e-88	5,3732093508321e-84	0,998	0,956	5	All	0,75
LCK	0,648410828839908	9,6128650852711e-87	2,63700115019157e-82	0,905	0,496	5	All	0,75
CD99	0,65966428509966	1,5758949426474e-80	4,32299500667034e-76	0,923	0,684	5	All	0,75
SLC9A3R1	0,651384806108578	1,20051564488383e-73	3,29325451704532e-69	0,755	0,431	5	All	0,75
PLAAT4	0,61625940294803	1,35674706013775e-68	3,72182853536988e-64	0,813	0,493	5	All	0,75
IFITM1	0,621243384047823	6,15176572369494e-68	1,687552373324e-63	0,987	0,628	5	All	0,75
CD3G	0,565522671622938	2,04768865494861e-65	5,61721951825504e-61	0,805	0,43	5	All	0,75
MT-ND4L	0,503499834355632	5,34519058191625e-62	1,46629268043126e-57	1	0,965	5	All	0,75
HSPA8	0,503766158908999	3,23892491345756e-55	8,88501882259678e-51	0,995	0,876	5	All	0,75
CD7	0,520283358543858	3,26943429590583e-53	8,96871216052886e-49	0,836	0,488	5	All	0,75
GNLY	5,61793278117831	0	0	0,995	0,026	6	All	0,75
NKG7	4,61698982344987	0	0	1	0,098	6	All	0,75
PRF1	3,59415671408223	0	0	0,995	0,107	6	All	0,75
CST7	3,25055861635629	0	0	0,995	0,072	6	All	0,75
GZMA	3,21341251677152	0	0	0,991	0,061	6	All	0,75
GZMB	3,18845087028883	0	0	0,96	0,011	6	All	0,75
CCL5	2,95087263082159	0	0	0,879	0,091	6	All	0,75
FGFBP2	2,93430370798894	0	0	0,891	0,012	6	All	0,75
CTSW	2,88324237631429	0	0	0,998	0,274	6	All	0,75
SPON2	2,88151031972351	0	0	0,91	0,031	6	All	0,75
KLRD1	2,63401714831115	0	0	0,974	0,043	6	All	0,75
CLIC3	2,52345379663798	0	0	0,92	0,035	6	All	0,75
CX3CR1	2,34676629192867	0	0	0,898	0,122	6	All	0,75
HOPX	2,33577079672547	0	0	0,936	0,081	6	All	0,75
FCGR3A	2,30126113865809	0	0	0,913	0,023	6	All	0,75
IL2RB	2,18185821424745	0	0	0,905	0,065	6	All	0,75
KLRF1	2,05992925405071	0	0	0,91	0,006	6	All	0,75
KLRB1	1,91830317951414	0	0	0,924	0,085	6	All	0,75
TBX21	1,87678216278026	0	0	0,839	0,023	6	All	0,75
MATK	1,59836032147161	0	0	0,837	0,088	6	All	0,75
S1PR5	1,53991581757528	0	0	0,759	0,023	6	All	0,75
APMAP	1,48440976877995	0	0	0,858	0,168	6	All	0,75
PYHIN1	1,37167419320018	0	0	0,764	0,087	6	All	0,75
CD247	1,99227119207386	1,05653178195476e-268	2,8982779842583e-264	0,991	0,423	6	All	0,75
GZMM	1,75154816867248	3,71899811097939e-263	1,02019556180387e-258	0,931	0,306	6	All	0,75
EFHD2	1,9223915071497	1,13402687998117e-253	3,11086253716433e-249	0,995	0,433	6	All	0,75
ABHD17A	1,6761810444277	4,19497033385942e-227	1,15076426198432e-222	0,962	0,457	6	All	0,75
B2M	1,19196686255421	1,13285160718241e-223	3,1076385288228e-219	1	1	6	All	0,75
IFITM1	1,90948359895931	5,78793758348645e-223	1,587747037902e-218	0,998	0,634	6	All	0,75
PLEK	1,47872538496116	4,39498766732151e-213	1,20563301689964e-208	0,905	0,297	6	All	0,75
PFN1	1,40610498933019	7,73385709469964e-209	2,12155167821801e-204	1	0,998	6	All	0,75
IFITM2	1,71801197804961	2,94079515207673e-208	8,06718926117688e-204	0,953	0,506	6	All	0,75
CD7	1,76608237478233	1,2358249244959e-207	3,39011493287714e-203	0,986	0,487	6	All	0,75
SRGN	1,61264475194709	4,10578183521352e-207	1,12629807303577e-202	0,998	0,65	6	All	0,75
ARL4C	1,40416749858124	7,3279817054889e-181	2,01021194144972e-176	0,955	0,462	6	All	0,75
XBP1	1,42821451507718	3,33955284221908e-177	9,16106135677539e-173	0,887	0,357	6	All	0,75
HCST	1,48901284488149	1,0130374353987e-172	2,77896429278571e-168	0,986	0,71	6	All	0,75
MYL12A	1,18543318051592	5,69889559211314e-171	1,56332103882848e-166	1	0,956	6	All	0,75
CTSC	1,24827979422083	3,62872621000244e-164	9,95432173927869e-160	0,846	0,341	6	All	0,75
HLA-C	1,02367744215145	2,40280511564103e-163	6,59137499322648e-159	1	0,983	6	All	0,75
FCER1G	1,36603540491462	6,10702264963524e-162	1,67527845324794e-157	0,976	0,366	6	All	0,75
CD99	1,28901227748099	1,61907605179257e-160	4,44144942527737e-156	0,969	0,687	6	All	0,75
RAP1B	1,25825072590724	1,40088304119068e-158	3,84290235859428e-154	0,972	0,693	6	All	0,75
ZAP70	1,19517693452728	1,40626888140174e-158	3,85767679546127e-154	0,896	0,364	6	All	0,75
CFL1	1,07352666159906	1,34772266204236e-157	3,6970728065146e-153	1	0,99	6	All	0,75
PLAAT4	1,25219802315812	1,26880962138645e-154	3,48059855338732e-150	0,936	0,493	6	All	0,75
CALM1	1,06604017130363	1,4195527205477e-153	3,89411702300644e-149	0,998	0,936	6	All	0,75
ALOX5AP	1,29111503091718	3,97073193800505e-153	1,08925118523355e-148	0,835	0,337	6	All	0,75
ITGB2	1,25179634791996	3,15077175019938e-151	8,64319706514693e-147	1	0,815	6	All	0,75
LITAF	1,22239846070126	2,53123292387704e-149	6,94367815677951e-145	0,929	0,515	6	All	0,75
JAK1	1,28143994918449	9,25297856865703e-148	2,538277080954e-143	0,962	0,73	6	All	0,75
CD81	1,17631309636492	2,34930376670947e-145	6,44461009283741e-141	0,92	0,482	6	All	0,75
RAC2	1,08504086255694	5,81497512223277e-145	1,59516397553089e-140	0,991	0,875	6	All	0,75
CLIC1	1,20037790059677	2,02663899205119e-142	5,55947608299482e-138	0,983	0,694	6	All	0,75
ARPC5L	0,980265483177002	6,93350166696938e-141	1,90199817728304e-136	0,773	0,28	6	All	0,75
GNG2	1,06312640195618	7,48904954959197e-131	2,05439607244407e-126	0,787	0,306	6	All	0,75
UBB	1,02768658337267	9,73540887063237e-131	2,67061736139187e-126	0,953	0,743	6	All	0,75
CYBA	1,0251935711574	4,43311244984398e-128	1,2160914072412e-123	1	0,928	6	All	0,75
PLAC8	1,10763182805902	5,8959560608685e-128	1,61737866661745e-123	0,839	0,37	6	All	0,75
DHRS7	0,975827516004965	6,05597664857159e-123	1,66127551423616e-118	0,835	0,381	6	All	0,75
SLC9A3R1	1,09506466828395	2,77890144210784e-122	7,62308243599023e-118	0,853	0,433	6	All	0,75
TGFB1	0,9930644774738	4,55680856969136e-116	1,25002372683773e-111	0,967	0,784	6	All	0,75
SPN	1,05153531421378	1,36348351591069e-114	3,7403079808462e-110	0,761	0,323	6	All	0,75
HLA-E	0,824055211473732	1,35009692157399e-112	3,70358587526178e-108	1	0,967	6	All	0,75
ARPC2	0,868542480216631	3,41708585890183e-107	9,3737499281395e-103	0,993	0,919	6	All	0,75
PSME1	0,850743195586749	1,2712073680406e-105	3,48717605200899e-101	0,965	0,856	6	All	0,75
PDIA3	1,09620181983135	3,05392893479131e-105	8,37753785391951e-101	0,868	0,55	6	All	0,75
CD63	1,0254334026223	3,39516219721899e-104	9,31360893941112e-100	0,79	0,362	6	All	0,75
ADGRE5	0,95912809507718	6,68442309361075e-99	1,8336709430393e-94	0,842	0,432	6	All	0,75
CCND3	0,959001476208838	2,84071183548555e-98	7,79264070710397e-94	0,931	0,692	6	All	0,75
LY6E	1,03610761353489	1,20536261551456e-95	3,30655072687953e-91	0,896	0,604	6	All	0,75
SEPTIN7	0,87739746625543	2,65341474343145e-92	7,27884732418115e-88	0,903	0,653	6	All	0,75
ACTB	0,883298323005269	3,16671143110777e-92	8,68692279781484e-88	1	1	6	All	0,75
SYTL1	0,840711062636293	4,99219284230153e-92	1,36945834050015e-87	0,787	0,369	6	All	0,75
PRKCH	0,816557503268319	2,38668191294329e-89	6,54714582358603e-85	0,759	0,329	6	All	0,75
BIN2	0,874066145987233	4,04235107022987e-86	1,10889774558546e-81	0,877	0,569	6	All	0,75
PTPRC	0,720650716350805	1,86831644062167e-84	5,12516565991337e-80	1	0,962	6	All	0,75
MBP	0,82810332367595	3,34853881532541e-84	9,18571167820068e-80	0,797	0,429	6	All	0,75
IFITM3	0,890510140422559	3,37307406913746e-83	9,25301678645789e-79	0,792	0,424	6	All	0,75
CD53	0,828854715130386	8,74020898549215e-83	2,39761412890021e-78	0,901	0,65	6	All	0,75
EVL	0,828175299182202	3,48920684136024e-82	9,57159220721942e-78	0,957	0,653	6	All	0,75
PPP1R18	0,850510263138779	2,67430530825008e-81	7,33615432159161e-77	0,849	0,513	6	All	0,75
OSTF1	0,828545403231424	4,88538197102563e-81	1,34015798229175e-76	0,79	0,442	6	All	0,75
TYROBP	0,83069910847612	8,50782666474246e-80	2,33386701067215e-75	0,991	0,372	6	All	0,75
DBI	0,85968339572041	1,83746933466239e-77	5,04054587884586e-73	0,839	0,532	6	All	0,75
DENND2D	0,843208653083165	2,05716325690553e-76	5,64321024634324e-72	0,785	0,401	6	All	0,75
HLA-B	0,593476829009619	3,90766038380986e-74	1,07194939648672e-69	1	0,991	6	All	0,75
PPP1CA	0,764665841609699	5,98522403431951e-74	1,64186665709453e-69	0,887	0,654	6	All	0,75
FAM49B	0,792092292355287	9,6833544352217e-73	2,65633778867002e-68	0,794	0,457	6	All	0,75
MYL12B	0,671144426014384	9,89921659863015e-71	2,71555309733622e-66	0,96	0,843	6	All	0,75
PPIB	0,828765673382957	1,38185644347093e-69	3,79070859572947e-65	0,894	0,757	6	All	0,75
SUN2	0,769318545885221	3,55778839409124e-69	9,75972512267109e-65	0,877	0,57	6	All	0,75
PSME2	0,777571316377742	2,55579786075199e-68	7,01106469161485e-64	0,844	0,578	6	All	0,75
ACTG1	0,794322392962377	6,52140467419908e-68	1,78895173022629e-63	1	0,995	6	All	0,75
FYN	0,829858345230662	1,57076989363623e-67	4,3089359722229e-63	0,816	0,495	6	All	0,75
CORO1A	0,629183414131854	1,04533258053425e-66	2,86755633492156e-62	0,995	0,978	6	All	0,75
HLA-A	0,592281677642986	9,2305727868274e-65	2,53213072688249e-60	0,991	0,965	6	All	0,75
LCP1	0,747159354639571	1,01779227302349e-63	2,79200776335805e-59	0,95	0,795	6	All	0,75
FGR	0,54097731506805	1,31093102494155e-63	3,59614598761965e-59	0,78	0,323	6	All	0,75
ANXA6	0,794410478184774	2,59574143674495e-63	7,12063790927874e-59	0,844	0,585	6	All	0,75
NDUFB2	0,738499862786004	6,13443788435146e-63	1,68279900043529e-58	0,865	0,65	6	All	0,75
CALR	0,944507559193926	9,78594807397418e-63	2,6844812756526e-58	0,806	0,545	6	All	0,75
TXNIP	0,673910880192864	1,75524383645078e-62	4,81498489215178e-58	0,998	0,98	6	All	0,75
YWHAZ	0,669091982385385	1,90248361525759e-62	5,21889305337462e-58	0,957	0,867	6	All	0,75
PSMB10	0,712294871025334	6,69996329604335e-61	1,83793393137061e-56	0,82	0,566	6	All	0,75
MYL6	0,524329942182658	8,35681789410772e-61	2,29244228471163e-56	0,998	0,961	6	All	0,75
SELPLG	0,710102532784942	9,14145167700873e-61	2,50768302403704e-56	0,823	0,54	6	All	0,75
PSMB9	0,724838717157655	5,85030821908821e-58	1,60485655066028e-53	0,858	0,62	6	All	0,75
PRDX5	0,67268885956629	1,70715656504343e-57	4,68307188922712e-53	0,79	0,498	6	All	0,75
MSN	0,727878054416777	1,07956595960264e-55	2,96146534038197e-51	0,891	0,701	6	All	0,75
CAP1	0,647623886971345	2,62414394515287e-47	7,19855167034335e-43	0,856	0,674	6	All	0,75
WDR1	0,622356718108836	3,90154026228463e-46	1,07027052474992e-41	0,799	0,566	6	All	0,75
LINC00861	0,560210717214319	8,72306339553758e-45	2,39291075066387e-40	0,778	0,423	6	All	0,75
KLF2	0,538725121906326	2,59913587122743e-44	7,12994952195109e-40	0,991	0,919	6	All	0,75
PRMT2	0,60347202259971	4,01306966224652e-44	1,10086526974747e-39	0,797	0,55	6	All	0,75
FLNA	0,647849745005932	4,3511884986437e-43	1,19361802894794e-38	0,861	0,597	6	All	0,75
GUK1	0,56499155531749	4,074942281049e-41	1,11783816653736e-36	0,801	0,587	6	All	0,75
CSK	0,531740635506042	7,35759121777598e-39	2,01833442286031e-34	0,82	0,64	6	All	0,75
CAPNS1	0,603852411644058	2,65369181788465e-37	7,27960739482117e-33	0,752	0,539	6	All	0,75
EIF3G	0,610820328263417	7,22152464092652e-37	1,98100863949896e-32	0,849	0,75	6	All	0,75
ACTR3	0,520187791625543	5,8824893331202e-35	1,61368447386153e-30	0,856	0,711	6	All	0,75
HSP90B1	0,510443126326929	1,00653885611853e-33	2,76113739010436e-29	0,83	0,671	6	All	0,75
TBC1D10C	0,558447555277069	1,80572007731814e-33	4,95345131609911e-29	0,773	0,554	6	All	0,75
LCP2	0,548407401793545	3,46939148147145e-32	9,51723471197248e-28	0,79	0,564	6	All	0,75
CIRBP	0,503132420934288	1,99661987119097e-31	5,47712763065106e-27	0,891	0,789	6	All	0,75
POLR2L	0,513364912209089	4,71575158138275e-31	1,29362497380492e-26	0,835	0,671	6	All	0,75
RPS27	1,09843597655481	1,03065145951575e-157	2,8272830837436e-153	1	0,998	7	All	0,75
RPS28	0,553802039425602	5,13928335321968e-94	1,40980820945522e-89	1	0,999	7	All	0,75
RPL22	0,706943527195736	8,36844400891165e-93	2,29563156052464e-88	1	0,985	7	All	0,75
LEF1	0,923742756536348	1,91149882981151e-91	5,24362358993893e-87	0,937	0,427	7	All	0,75
RPL29	0,569772531887538	6,61863700870241e-84	1,81562450422724e-79	1	0,999	7	All	0,75
RPL13	0,60243321104722	1,49655715438622e-83	4,10535558591227e-79	1	0,999	7	All	0,75
RPL3	0,719815793573845	1,90133668330041e-82	5,2157467896297e-78	1	0,995	7	All	0,75
TCF7	0,926411739794216	1,9541240853473e-82	5,36055319092472e-78	0,96	0,519	7	All	0,75
RPS21	0,580002636643392	7,99811309511038e-79	2,19404238425068e-74	1	0,999	7	All	0,75
CCR7	0,882919186110789	2,29887571310076e-77	6,306275856178e-73	0,884	0,45	7	All	0,75
RPS3A	0,609631618269027	5,11788014696112e-77	1,40393688191437e-72	1	0,999	7	All	0,75
EEF1A1	0,501852516404809	1,22250016084934e-72	3,3535624412419e-68	1	0,999	7	All	0,75
RPL32	0,572589889353722	2,49534896674511e-72	6,84524128557518e-68	1	1	7	All	0,75
RPS3	0,59762523330016	3,853907924589e-68	1,05720402187326e-63	1	0,999	7	All	0,75
CD27	0,672931896180769	6,17123758099861e-67	1,69289389321954e-62	0,828	0,393	7	All	0,75
RPL30	0,550758464416268	7,31268044040475e-67	2,00601449841183e-62	1	0,999	7	All	0,75
SARAF	0,692327685354936	9,84631018720397e-67	2,70103981055379e-62	0,995	0,832	7	All	0,75
RPS29	0,618184598741477	1,95329327001956e-66	5,35827409831765e-62	1	0,993	7	All	0,75
RPS18	0,623272069928063	2,86431894045785e-66	7,85739971746398e-62	1	0,999	7	All	0,75
RPS25	0,603540279736818	7,77502662619251e-65	2,13284530409713e-60	1	0,997	7	All	0,75
RPS15A	0,56482460149837	1,25697647412148e-64	3,44813786381003e-60	1	1	7	All	0,75
CAMK4	0,69208699657537	3,79514053844931e-62	1,04108295250742e-57	0,757	0,354	7	All	0,75
RPS23	0,511019126805989	4,16178884927079e-61	1,14166191713196e-56	1	0,999	7	All	0,75
RPS6	0,541322630943191	1,64605658809029e-58	4,51546243244929e-54	1	0,999	7	All	0,75
EVL	0,657517460576366	9,46465717412034e-58	2,59634475600469e-53	0,963	0,654	7	All	0,75
NPM1	0,607876636633653	8,22434295939215e-57	2,25610176062046e-52	0,997	0,892	7	All	0,75
CD3E	0,717261723491994	1,52462768528441e-56	4,18235866627219e-52	0,992	0,569	7	All	0,75
RPL14	0,521715362920664	8,65095100206372e-56	2,37312887888612e-51	1	0,998	7	All	0,75
EEF1B2	0,581610440994536	2,09707286854986e-54	5,75269029300598e-50	1	0,974	7	All	0,75
CD7	0,647895525641373	1,92821762518043e-52	5,28948658939496e-48	0,879	0,494	7	All	0,75
NOSIP	0,657168576315667	6,76698786469769e-51	1,85632011104387e-46	0,921	0,585	7	All	0,75
CD3G	0,591807595626198	1,50007979566736e-50	4,11501889547469e-46	0,842	0,437	7	All	0,75
RPS12	0,553687250965394	2,99776442215478e-50	8,223467362855e-46	1	0,999	7	All	0,75
RPL5	0,506652786034932	3,53108154667776e-50	9,68646289884643e-46	1	0,998	7	All	0,75
CD3D	0,597118313619338	1,24377306115968e-49	3,41191826137324e-45	0,923	0,497	7	All	0,75
RPS5	0,560713739855863	2,45602125424471e-49	6,7373575046441e-45	1	0,986	7	All	0,75
MALAT1	0,513822783962619	6,18850577708864e-47	1,69763090477096e-42	1	0,999	7	All	0,75
C12orf57	0,566185588709609	3,06165820749971e-44	8,39874079481321e-40	0,945	0,616	7	All	0,75
PIK3IP1	0,583116248089933	4,03138011023435e-44	1,10588819183949e-39	0,76	0,418	7	All	0,75
TLE5	0,555700628742788	1,48973841537285e-42	4,0866504210508e-38	0,984	0,808	7	All	0,75
LEPROTL1	0,534041164621633	3,19027907371274e-42	8,75157355500879e-38	0,834	0,511	7	All	0,75
LCK	0,541411933226626	8,12192950442179e-42	2,22800770165299e-37	0,86	0,508	7	All	0,75
SNHG29	0,523920835025997	1,03069668036495e-41	2,82740713357713e-37	0,974	0,873	7	All	0,75
IFITM1	0,530891844221559	1,36320609158302e-40	3,73954695043053e-36	0,992	0,636	7	All	0,75
GYPC	0,537190959663889	1,09382505387064e-37	3,00058088777794e-33	0,828	0,538	7	All	0,75
NOP53	0,526203319101507	1,17794641791565e-37	3,23134261362621e-33	0,931	0,8	7	All	0,75
BTG1	0,507162510310087	1,4427192550277e-37	3,95766746039198e-33	0,989	0,934	7	All	0,75
PCED1B-AS1	0,586243872537031	1,54934415867667e-37	4,25016089608183e-33	0,839	0,549	7	All	0,75
ETS1	0,544840020413147	6,44177135041309e-36	1,76710671684532e-31	0,892	0,582	7	All	0,75
NDFIP1	0,529531200717056	1,68714691543786e-35	4,62818141842914e-31	0,815	0,591	7	All	0,75
SELL	0,530047307530074	6,54516768319315e-33	1,79547039885355e-28	0,958	0,757	7	All	0,75
FCGR3A	3,19650520994594	0	0	0,991	0,052	8	All	0,75
TCF7L2	1,78365572543877	4,36999151925678e-303	1,19877607356252e-298	0,907	0,054	8	All	0,75
SIGLEC10	1,33863135930102	2,01237758709187e-255	5,52035419691041e-251	0,778	0,046	8	All	0,75
RHOC	1,36531789659866	1,18888625656649e-254	3,26135277901319e-250	0,861	0,058	8	All	0,75
MS4A7	2,56920549143467	2,16249658256061e-171	5,93216062528026e-167	0,972	0,13	8	All	0,75
HMOX1	1,63861932098813	3,06264488261826e-160	8,4014474419984e-156	0,889	0,105	8	All	0,75
MTSS1	1,66111122281286	5,76027915614333e-160	1,58015977811324e-155	0,963	0,128	8	All	0,75
CSF1R	1,87381100203088	1,8497277014058e-159	5,07417303049639e-155	0,944	0,125	8	All	0,75
SMIM25	2,41103767077189	7,09413977306353e-152	1,94606442254679e-147	1	0,163	8	All	0,75
LILRA1	1,2791661730819	6,26349290986605e-132	1,71820137503445e-127	0,852	0,11	8	All	0,75
LRRC25	1,56571889943886	3,42374426913336e-122	9,39201527908663e-118	0,935	0,154	8	All	0,75
ADGRE2	1,21442109420365	4,24588283283494e-122	1,16473057870328e-117	0,815	0,109	8	All	0,75
MAFB	1,73463497238908	1,02269906596698e-119	2,80546807776063e-115	0,889	0,141	8	All	0,75
ABI3	1,65616636614821	1,30887179083788e-119	3,59049709662648e-115	0,944	0,17	8	All	0,75
PILRA	1,54873222427521	9,10500773072171e-117	2,49768572069158e-112	0,944	0,163	8	All	0,75
WARS1	1,58002147766276	3,23014996167822e-114	8,86094737487568e-110	0,926	0,167	8	All	0,75
FAM110A	1,33032845404038	8,97935312583092e-110	2,46321614947794e-105	0,907	0,163	8	All	0,75
LILRB1	1,28761990332549	6,58080658750028e-109	1,80524686308308e-104	0,88	0,145	8	All	0,75
RRAS	1,19006175884195	4,47444195266656e-108	1,22742891645549e-103	0,787	0,117	8	All	0,75
LILRB2	2,15896306532108	1,02325184039168e-104	2,80698444856246e-100	1	0,247	8	All	0,75
INSIG1	1,28278589754073	8,64559325532779e-100	2,37165914180152e-95	0,778	0,122	8	All	0,75
HCK	1,844701867182	4,0575005541141e-99	1,11305355200458e-94	1	0,247	8	All	0,75
LST1	2,87859971422771	4,46354922989819e-96	1,22444082474567e-91	1	0,342	8	All	0,75
SERPINA1	2,44158745700761	1,56700549680845e-95	4,29860947884494e-91	1	0,283	8	All	0,75
FGD2	0,99926799727125	2,5449432599023e-92	6,98128835056399e-88	0,815	0,139	8	All	0,75
CFD	2,131117072901	8,5303546658624e-90	2,34004689193937e-85	0,991	0,268	8	All	0,75
LILRA5	1,27686407507546	3,20970924755366e-89	8,8048744078892e-85	0,833	0,156	8	All	0,75
LYN	1,97880389471153	5,33366157872474e-89	1,46313004427577e-84	1	0,299	8	All	0,75
SLC7A7	1,24564117750876	1,24868060274008e-85	3,42538062943658e-81	0,88	0,178	8	All	0,75
BCL2A1	1,42850729118735	2,80050204655902e-85	7,6823372141207e-81	0,815	0,162	8	All	0,75
